Transaction_ID,Transaction_Date,Transaction_TS,Store_ID,Customer_ID,Payment_Method,Total_Amount,Total_Discount,Line_Count,Batch_ID,Source_File
T00019037,07/04/24,2024-07-04 14:36:01,S006,C001036,Online,48.53,,1,gen_20251127_091607,transactions_header.csv
T00003234,02/04/24,2024-02-04 09:22:50,S001,NA,Online,99.0,9.9,1,gen_20251127_091606,transactions_header.csv
T00001220,04/19/24,2024-04-19 10:22:13,S015,C004667,Card,16.38,0.0,1,gen_20251127_091605,transactions_header.csv
T00017396,2024-10-11,2024-10-11 13:08:32,S029,C000046,Cash,24.99,3.75,5,gen_20251127_091607,transactions_header.csv
T00014220,02/26/24,2024-02-26 16:03:10,S029,C000944,Cash,3.16,0.32,2,gen_20251127_091607,transactions_header.csv
T00018649,11/13/24,2024-11-13 09:25:21,S022,C000099,Cash,50.08,7.51,2,gen_20251127_091607,transactions_header.csv
T00009396,2024-08-18,2024-08-18 04:28:06,S017,C004612,online,18.56,0.0,2,gen_20251127_091606,transactions_header.csv
T00014842,2024-06-27,2024-06-27 01:22:11,S020,C002991,Cash,19.93,2.99,1,gen_20251127_091607,transactions_header.csv
T00018317,10/09/24,2024-10-09 04:15:45,S013,C004592,Online,48.17,7.23,1,gen_20251127_091607,transactions_header.csv
T00007607,09/02/24,2024-09-02 19:50:25,S008,C002123,Card,5.51,0.0,2,gen_20251127_091606,transactions_header.csv
T00017042,2024-03-07,2024-03-07 13:08:08,S018,C002389,Card,84.9,12.74,3,gen_20251127_091607,transactions_header.csv
T00003845,02/06/24,2024-02-06 21:15:19,S027,C000306,Card,89.92,0.0,1,gen_20251127_091606,transactions_header.csv
T00016732,10/18/24,2024-10-18 19:41:14,S024,C002989,Card,80.52,,2,gen_20251127_091607,transactions_header.csv
T00005904,11/04/24,2024-11-04 12:29:43,S007,C003403,Cash,73.54,3.68,1,gen_20251127_091606,transactions_header.csv
T00013481,2024-06-29,2024-06-29 21:28:15,S005,C004697,Cash,29.13,4.37,1,gen_20251127_091607,transactions_header.csv
T00006378,03/01/24,2024-03-01 16:00:21,S025,C000102,Cash,104.29,10.43,7,gen_20251127_091606,transactions_header.csv
T00015416,10/02/24,2024-10-02 15:51:42,S014,C000227,Card,100.21,15.03,5,gen_20251127_091607,transactions_header.csv
T00014350,2024-03-23,2024-03-23 00:12:08,S001,C003697,Online,71.43,10.71,1,gen_20251127_091607,transactions_header.csv
T00009673,03/08/24,2024-03-08 05:42:45,S009,C000648,Cash,$26.73,0.0,1,gen_20251127_091606,transactions_header.csv
T00003211,03/14/24,2024-03-14 07:53:34,S001,C001200,Online,86.98,13.05,1,gen_20251127_091606,transactions_header.csv
T00006947,06/07/24,2024-06-07 11:47:02,S013,C002886,Card,49.35,4.94,1,gen_20251127_091606,transactions_header.csv
T00016039,2024-05-29,2024-05-29 14:48:11,S030,C004540,Cash,73.31,0.0,7,gen_20251127_091607,transactions_header.csv
T00008828,01/31/24,2024-01-31 18:17:16,S020,C001718,Card,90.49,0.0,5,gen_20251127_091606,transactions_header.csv
T00002047,11/05/24,2024-11-05 12:43:30,S024,C004863,Card,68.94,,2,gen_20251127_091605,transactions_header.csv
T00016888,2024-05-06,2024-05-06 07:57:29,S012,C003809,Cash,39.44,3.94,1,gen_20251127_091607,transactions_header.csv
T00005826,2024-03-09,2024-03-09 05:59:52,S015,C002555,Online,17.08,,2,gen_20251127_091606,transactions_header.csv
T00011475,11/27/24,2024-11-27 21:42:12,S025,C000997,Cash,53.17,0.0,1,gen_20251127_091606,transactions_header.csv
T00012206,2024-08-24,2024-08-24 09:19:54,S002,C004144,Card,12.79,1.28,3,gen_20251127_091607,transactions_header.csv
T00011001,2024-01-21,2024-01-21 12:01:21,S029,C000679,card,35.51,1.78,1,gen_20251127_091606,transactions_header.csv
T00009872,09/08/24,2024-09-08 19:26:54,S028,C003794,Cash,64.55,0.0,1,gen_20251127_091606,transactions_header.csv
T00017916,2024-01-08,2024-01-08 16:22:57,S003,NA,Cash,64.52,3.23,4,gen_20251127_091607,transactions_header.csv
T00006210,2024-02-18,2024-02-18 18:04:02,S004,C002875,Cash,31.98,NA,1,gen_20251127_091606,transactions_header.csv
T00010316,07/03/24,2024-07-03 10:36:15,S011,C000828,Online,48.7,7.3,1,gen_20251127_091606,transactions_header.csv
T00017472,10/20/24,2024-10-20 03:23:47,S001,C001173,Online,6.98,0.0,1,gen_20251127_091607,transactions_header.csv
T00004334,10/14/24,2024-10-14 15:00:13,S020,C003993,Cash,49.01,0.0,2,gen_20251127_091606,transactions_header.csv
T00008847,10/20/24,2024-10-20 15:25:41,S021,C002468,Card,26.82,2.68,1,gen_20251127_091606,transactions_header.csv
T00009335,03/06/24,2024-03-06 21:37:37,S021,C004025,Online,86.19,12.93,2,gen_20251127_091606,transactions_header.csv
T00016092,2024-03-20,2024-03-20 02:09:16,S024,C002356,Card,49.75,7.46,2,gen_20251127_091607,transactions_header.csv
T00003048,2024-04-14,2024-04-14 14:29:33,S016,C002529,Cash,64.77,NA,1,gen_20251127_091606,transactions_header.csv
T00006068,2024-12-04,2024-12-04 04:40:59,S014,C004151,Cash,50.88,NA,1,gen_20251127_091606,transactions_header.csv
T00018185,05/24/24,2024-05-24 16:04:35,S001,C004159,Online,43.25,4.33,1,gen_20251127_091607,transactions_header.csv
T00007889,2024-06-29,2024-06-29 19:03:32,S022,C002366,card,48.12,7.22,1,gen_20251127_091606,transactions_header.csv
T00017800,08/21/24,2024-08-21 01:21:48,S024,C003606,Online,52.4,2.62,1,gen_20251127_091607,transactions_header.csv
T00004979,06/04/24,2024-06-04 17:51:04,S029,C002694,Online,0,0,3,gen_20251127_091606,transactions_header.csv
T00014285,2024-10-18,2024-10-18 03:44:23,S002,C003055,Cash,50.63,0.0,1,gen_20251127_091607,transactions_header.csv
T00000655,10/23/24,2024-10-23 19:49:53,S015,C004603,Online,96.87,14.53,2,gen_20251127_091605,transactions_header.csv
T00014813,07/25/24,2024-07-25 05:11:56,S011,C002884,Cash,55.11,2.76,1,gen_20251127_091607,transactions_header.csv
T00005484,2024-05-13,2024-05-13 09:27:10,S026,,Card,59.91,0.0,7,gen_20251127_091606,transactions_header.csv
T00007667,2024-06-07,2024-06-07 14:03:34,S011,C002876,Cash,29.29,1.46,4,gen_20251127_091606,transactions_header.csv
T00001027,2024-06-20,2024-06-20 18:15:08,S030,C001590,Card,71.74,10.76,1,gen_20251127_091605,transactions_header.csv
T00005643,10/28/24,2024-10-28 08:44:56,S025,C002668,Online,$53.14,0.0,1,gen_20251127_091606,transactions_header.csv
T00008116,2024-11-20,2024-11-20 06:32:03,S018,C004804,Online,21.26,2.13,2,gen_20251127_091606,transactions_header.csv
T00005585,2024-02-05,2024-02-05 03:13:46,S024,C004492,Cash,67.59,,1,gen_20251127_091606,transactions_header.csv
T00014749,03/12/24,2024-03-12 18:35:03,S023,C003175,Online,0,0.0,1,gen_20251127_091607,transactions_header.csv
T00003985,2024-09-04,2024-09-04 17:55:02,S028,C002380,Card,54.61,2.73,1,gen_20251127_091606,transactions_header.csv
T00004161,02/27/24,2024-02-27 00:50:22,S017,C004727,Cash,91.53,9.15,1,gen_20251127_091606,transactions_header.csv
T00004074,10/11/24,2024-10-11 10:13:41,S022,C001440,Cash,45.94,4.59,3,gen_20251127_091606,transactions_header.csv
T00014354,2024-05-14,2024-05-14 21:41:45,S002,C000051,Online,45.39,,1,gen_20251127_091607,transactions_header.csv
T00016737,2024-08-30,2024-08-30 01:50:45,S027,C004695,Cash,25.82,3.87,3,gen_20251127_091607,transactions_header.csv
T00003283,2024-12-28,2024-12-28 11:01:06,S008,C004103,Online,71.03,NA,2,gen_20251127_091606,transactions_header.csv
T00006555,01/27/24,2024-01-27 02:10:21,S003,C004228,Card,48.76,7.31,1,gen_20251127_091606,transactions_header.csv
T00018152,2024-12-27,2024-12-27 03:36:09,S002,C001991,Card,58.57,8.79,1,gen_20251127_091607,transactions_header.csv
T00018415,01/26/24,2024-01-26 23:36:41,S003,C000997,Online,81.49,0.0,2,gen_20251127_091607,transactions_header.csv
T00018222,2024-08-12,2024-08-12 14:55:52,S005,C001354,Online,$59.46,5.95,2,gen_20251127_091607,transactions_header.csv
T00003976,05/29/24,2024-05-29 13:27:03,S028,C001332,Online,67.73,0.0,1,gen_20251127_091606,transactions_header.csv
T00008986,10/11/24,2024-10-11 17:35:05,S010,C002597,Card,46.35,4.64,4,gen_20251127_091606,transactions_header.csv
T00009949,2024-01-13,2024-01-13 11:26:47,S026,C003371,Online,85.14,12.77,2,gen_20251127_091606,transactions_header.csv
T00016616,2024-05-20,2024-05-20 22:17:55,S025,C000544,Card,0,0.0,2,gen_20251127_091607,transactions_header.csv
T00008055,2024-04-15,2024-04-15 07:07:58,S017,C003140,cash,31.16,3.12,2,gen_20251127_091606,transactions_header.csv
T00015078,2024-03-04,2024-03-04 18:39:33,S020,NA,Cash,78.18,3.91,2,gen_20251127_091607,transactions_header.csv
T00007286,03/30/24,2024-03-30 13:56:29,S002,C000361,Online,64.29,3.21,1,gen_20251127_091606,transactions_header.csv
T00010009,06/18/24,2024-06-18 08:48:48,S015,C003811,Cash,59.6,,1,gen_20251127_091606,transactions_header.csv
T00000632,2024-02-27,2024-02-27 10:39:07,S004,C004193,Card,82.17,0.0,2,gen_20251127_091605,transactions_header.csv
T00012439,03/19/24,2024-03-19 21:42:14,S008,C001282,Cash,114.75,11.48,1,gen_20251127_091607,transactions_header.csv
T00000197,04/19/24,2024-04-19 03:32:22,S001,C003034,Online,57.72,NA,1,gen_20251127_091605,transactions_header.csv
T00001120,02/13/24,2024-02-13 19:34:05,S001,C003554,Cash,52.09,5.21,1,gen_20251127_091605,transactions_header.csv
T00002291,02/10/24,2024-02-10 11:51:31,S003,C004950,Online,6.65,0.0,1,gen_20251127_091605,transactions_header.csv
T00013698,12/02/24,2024-12-02 18:56:23,S022,C001992,Online,107.76,0.0,1,gen_20251127_091607,transactions_header.csv
T00012873,07/29/24,2024-07-29 14:45:26,S007,,Card,19.85,1.99,2,gen_20251127_091607,transactions_header.csv
T00003508,2024-10-28,2024-10-28 23:43:33,S010,C000036,Online,71.35,0.0,3,gen_20251127_091606,transactions_header.csv
T00017633,2024-07-16,2024-07-16 12:54:08,S027,C002796,Card,92.79,0.0,1,gen_20251127_091607,transactions_header.csv
T00002185,06/07/24,2024-06-07 06:14:13,S026,C000121,Card,97.48,0.0,2,gen_20251127_091605,transactions_header.csv
T00014591,07/18/24,2024-07-18 02:29:11,S010,C001890,Online,24.19,0.0,3,gen_20251127_091607,transactions_header.csv
T00003074,2024-05-16,2024-05-16 23:36:41,S027,C002923,Card,32.34,0.0,6,gen_20251127_091606,transactions_header.csv
T00014531,01/19/24,2024-01-19 08:05:09,S002,C003643,Card,39.97,2.0,2,gen_20251127_091607,transactions_header.csv
T00007345,2024-03-11,2024-03-11 19:35:15,S025,NA,Cash,22.5,0.0,2,gen_20251127_091606,transactions_header.csv
T00000275,2024-09-08,2024-09-08 19:40:57,S030,C000439,Card,46.69,2.33,2,gen_20251127_091605,transactions_header.csv
T00003406,2024-09-15,2024-09-15 16:23:48,S007,C000765,Cash,82.33,12.35,1,gen_20251127_091606,transactions_header.csv
T00009399,2024-07-19,2024-07-19 22:24:06,S028,C002343,Card,45.53,0.0,2,gen_20251127_091606,transactions_header.csv
T00001805,2024-03-05,2024-03-05 09:29:23,S005,,Card,$109.98,11.0,1,gen_20251127_091605,transactions_header.csv
T00004220,08/07/24,2024-08-07 06:17:36,S004,C001585,Card,6.07,0.0,1,gen_20251127_091606,transactions_header.csv
T00005216,2024-01-11,2024-01-11 22:36:39,S018,C001694,Card,60.33,6.03,2,gen_20251127_091606,transactions_header.csv
T00005747,02/07/24,2024-02-07 00:21:15,S015,,Online,27.04,2.7,1,gen_20251127_091606,transactions_header.csv
T00005036,07/17/24,2024-07-17 09:12:26,S019,C004825,Cash,29.15,0.0,2,gen_20251127_091606,transactions_header.csv
T00003526,02/27/24,2024-02-27 13:13:20,S007,C003716,Cash,53.11,0.0,1,gen_20251127_091606,transactions_header.csv
T00014893,09/22/24,2024-09-22 11:17:57,S029,C000035,Card,45.09,6.76,3,gen_20251127_091607,transactions_header.csv
T00004707,2024-12-10,2024-12-10 19:29:45,S023,C004098,Cash,40.55,4.05,1,gen_20251127_091606,transactions_header.csv
T00007336,2024-02-25,2024-02-25 13:22:55,S016,C001010,Card,86.81,0.0,2,gen_20251127_091606,transactions_header.csv
T00001777,2024-11-18,2024-11-18 15:33:14,S003,C002914,Cash,85.11,0.0,3,gen_20251127_091605,transactions_header.csv
T00015277,08/23/24,2024-08-23 02:21:17,S022,,Online,73.59,0.0,5,gen_20251127_091607,transactions_header.csv
T00012295,2024-01-15,2024-01-15 21:06:52,S011,C001295,Online,83.59,8.36,1,gen_20251127_091607,transactions_header.csv
T00002702,2024-11-30,2024-11-30 09:59:35,S011,C001381,Cash,92.18,9.22,1,gen_20251127_091605,transactions_header.csv
T00009548,08/19/24,2024-08-19 12:53:20,S013,C001283,Online,59.02,2.95,2,gen_20251127_091606,transactions_header.csv
T00019134,11/19/24,2024-11-19 14:44:02,S007,C000139,Online,27.94,0.0,2,gen_20251127_091607,transactions_header.csv
T00002703,2024-08-05,2024-08-05 16:59:27,S006,C004543,Card,90.58,13.59,3,gen_20251127_091605,transactions_header.csv
T00011523,2024-01-29,2024-01-29 05:45:14,S021,C003630,Cash,83.47,8.35,8,gen_20251127_091606,transactions_header.csv
T00019483,2024-01-12,2024-01-12 23:29:10,S019,C000343,Online,72.93,7.29,2,gen_20251127_091607,transactions_header.csv
T00006731,2024-03-11,2024-03-11 20:43:09,S022,C002293,card,31.58,3.16,1,gen_20251127_091606,transactions_header.csv
T00000286,05/01/24,2024-05-01 13:49:56,S028,C001994,Card,68.19,3.41,2,gen_20251127_091605,transactions_header.csv
T00013338,03/05/24,2024-03-05 11:00:35,S003,C000766,Online,89.71,8.97,4,gen_20251127_091607,transactions_header.csv
T00015127,11/26/24,2024-11-26 13:38:56,S012,C002365,Cash,105.53,5.28,1,gen_20251127_091607,transactions_header.csv
T00016285,04/09/24,2024-04-09 04:34:21,S002,C000777,Online,44.2,0.0,1,gen_20251127_091607,transactions_header.csv
T00015703,2024-12-21,2024-12-21 02:42:45,S012,C001618,Card,95.22,4.76,3,gen_20251127_091607,transactions_header.csv
T00012614,09/29/24,2024-09-29 14:12:55,S009,C000141,Online,-57.38,5.74,2,gen_20251127_091607,transactions_header.csv
T00006099,2024-11-12,2024-11-12 14:29:18,S012,NA,Card,$31.72,4.76,1,gen_20251127_091606,transactions_header.csv
T00011200,2024-02-08,2024-02-08 07:16:13,S027,C004570,Online,75.53,NA,1,gen_20251127_091606,transactions_header.csv
T00000550,05/11/24,2024-05-11 08:57:26,S006,NA,Cash,105.12,,1,gen_20251127_091605,transactions_header.csv
T00017119,2024-12-01,2024-12-01 18:04:45,S009,C002977,Cash,34.98,1.75,1,gen_20251127_091607,transactions_header.csv
T00018044,11/01/24,2024-11-01 13:08:04,S002,NA,Cash,27.35,1.37,1,gen_20251127_091607,transactions_header.csv
T00002910,2024-05-09,2024-05-09 03:05:26,S010,NA,Card,13.83,1.38,1,gen_20251127_091606,transactions_header.csv
T00016098,04/15/24,2024-04-15 14:24:29,S004,,Card,52.42,0.0,2,gen_20251127_091607,transactions_header.csv
T00019830,2024-02-15,2024-02-15 08:22:55,S020,C001263,Cash,54.61,2.73,1,gen_20251127_091607,transactions_header.csv
T00003049,2024-12-28,2024-12-28 14:05:17,S015,C002079,Cash,74.29,7.43,2,gen_20251127_091606,transactions_header.csv
T00006952,2024-09-04,2024-09-04 15:05:28,S030,NA,cash,85.34,12.8,1,gen_20251127_091606,transactions_header.csv
T00010766,02/19/24,2024-02-19 22:32:58,S024,C003420,Online,0,NA,2,gen_20251127_091606,transactions_header.csv
T00005889,12/20/24,2024-12-20 04:49:13,S025,C001737,Card,42.91,0.0,2,gen_20251127_091606,transactions_header.csv
T00015166,03/15/24,2024-03-15 08:33:16,S025,C000728,Online,88.54,13.28,1,gen_20251127_091607,transactions_header.csv
T00006070,09/11/24,2024-09-11 05:46:20,S027,C004970,Card,96.68,4.83,3,gen_20251127_091606,transactions_header.csv
T00011457,02/11/24,2024-02-11 04:15:12,S019,C002231,Card,13.19,1.98,2,gen_20251127_091606,transactions_header.csv
T00004526,01/23/24,2024-01-23 12:31:52,S025,NA,Online,73.19,10.98,2,gen_20251127_091606,transactions_header.csv
T00004697,09/02/24,2024-09-02 09:13:11,S022,C004010,card,62.29,,1,gen_20251127_091606,transactions_header.csv
T00012282,2024-08-25,2024-08-25 16:17:19,S013,C002416,Card,49.27,,1,gen_20251127_091607,transactions_header.csv
T00011458,12/10/24,2024-12-10 21:06:47,S012,C000060,Card,25.82,2.58,1,gen_20251127_091606,transactions_header.csv
T00014308,2024-12-01,2024-12-01 19:40:20,S022,C001832,Cash,40.73,4.07,3,gen_20251127_091607,transactions_header.csv
T00011710,2024-04-22,2024-04-22 09:55:32,S016,C000761,Card,30.44,3.04,1,gen_20251127_091607,transactions_header.csv
T00006196,2024-06-10,2024-06-10 21:22:28,S011,C000066,Online,93.22,9.32,2,gen_20251127_091606,transactions_header.csv
T00002068,2024-04-05,2024-04-05 23:06:32,S026,C002029,Online,66.14,9.92,1,gen_20251127_091605,transactions_header.csv
T00014106,2024-04-01,2024-04-01 12:44:53,S008,,Online,99.88,4.99,1,gen_20251127_091607,transactions_header.csv
T00012386,2024-10-04,2024-10-04 08:23:43,S008,C002298,Card,72.76,3.64,1,gen_20251127_091607,transactions_header.csv
T00006688,2024-03-14,2024-03-14 00:33:58,S029,C002096,Cash,63.96,6.4,2,gen_20251127_091606,transactions_header.csv
T00009648,08/30/24,2024-08-30 14:23:14,S012,C004489,Cash,20.88,2.09,2,gen_20251127_091606,transactions_header.csv
T00015074,2024-02-22,2024-02-22 08:40:22,S009,C004143,Card,0,0,5,gen_20251127_091607,transactions_header.csv
T00015355,2024-05-18,2024-05-18 06:22:26,S030,C002722,Card,52.07,5.21,2,gen_20251127_091607,transactions_header.csv
T00004506,2024-12-07,2024-12-07 16:10:42,S002,C002527,card,78.23,3.91,1,gen_20251127_091606,transactions_header.csv
T00015828,2024-12-18,2024-12-18 16:41:24,S014,C001552,Online,41.0,,1,gen_20251127_091607,transactions_header.csv
T00011582,2024-03-06,2024-03-06 11:38:20,S016,C003383,Online,2.78,0.28,5,gen_20251127_091606,transactions_header.csv
T00016987,2024-04-09,2024-04-09 13:47:21,S028,C002970,Online,80.42,0.0,2,gen_20251127_091607,transactions_header.csv
T00011334,2024-09-05,2024-09-05 23:46:46,S007,C001351,Online,51.82,0.0,1,gen_20251127_091606,transactions_header.csv
T00018952,2024-08-24,2024-08-24 16:09:42,S025,C002344,Card,21.17,3.18,3,gen_20251127_091607,transactions_header.csv
T00019680,02/16/24,2024-02-16 14:55:54,S004,C001940,Card,45.71,6.86,1,gen_20251127_091607,transactions_header.csv
T00018246,2024-05-05,2024-05-05 05:58:23,S026,,Online,22.74,1.14,2,gen_20251127_091607,transactions_header.csv
T00001359,2024-05-03,2024-05-03 06:53:35,S005,C004238,Online,66.66,10.0,4,gen_20251127_091605,transactions_header.csv
T00003071,07/28/24,2024-07-28 21:03:53,S011,C001389,Card,0,0.0,2,gen_20251127_091606,transactions_header.csv
T00005949,08/06/24,2024-08-06 08:18:24,S021,NA,Online,38.74,1.94,3,gen_20251127_091606,transactions_header.csv
T00013024,03/28/24,2024-03-28 21:45:50,S011,C001082,Online,$59.86,2.99,1,gen_20251127_091607,transactions_header.csv
T00009626,2024-05-13,2024-05-13 06:47:22,S013,C000444,Cash,113.64,5.68,3,gen_20251127_091606,transactions_header.csv
T00019021,06/17/24,2024-06-17 16:42:23,S011,C000583,Online,32.89,0.0,2,gen_20251127_091607,transactions_header.csv
T00016177,09/07/24,2024-09-07 16:00:18,S004,C001347,Cash,45.96,6.89,2,gen_20251127_091607,transactions_header.csv
T00014109,2024-07-21,2024-07-21 13:41:45,S027,C001810,Card,36.28,5.44,6,gen_20251127_091607,transactions_header.csv
T00002256,06/17/24,2024-06-17 04:43:50,S030,,Online,41.09,2.05,2,gen_20251127_091605,transactions_header.csv
T00012848,2024-05-23,2024-05-23 08:17:17,S010,C004644,Online,18.09,1.81,2,gen_20251127_091607,transactions_header.csv
T00008356,2024-07-13,2024-07-13 10:57:18,S005,,Cash,32.57,4.89,2,gen_20251127_091606,transactions_header.csv
T00014729,2024-05-06,2024-05-06 08:13:36,S006,C000568,Card,15.02,1.5,1,gen_20251127_091607,transactions_header.csv
T00006910,01/30/24,2024-01-30 18:04:10,S026,C004301,Cash,58.38,0.0,2,gen_20251127_091606,transactions_header.csv
T00006550,03/20/24,2024-03-20 18:17:54,S007,C001457,Cash,0,0.0,1,gen_20251127_091606,transactions_header.csv
T00011194,2024-06-08,2024-06-08 22:37:15,S012,C001878,card,24.68,2.47,1,gen_20251127_091606,transactions_header.csv
T00009813,03/10/24,2024-03-10 00:49:13,S008,NA,Card,69.43,0.0,1,gen_20251127_091606,transactions_header.csv
T00016196,05/17/24,2024-05-17 17:30:32,S006,C004647,Cash,89.01,4.45,1,gen_20251127_091607,transactions_header.csv
T00018183,2024-08-11,2024-08-11 16:51:16,S012,C000658,Online,107.95,10.8,5,gen_20251127_091607,transactions_header.csv
T00011625,2024-07-19,2024-07-19 06:42:59,S021,,Card,71.05,3.55,1,gen_20251127_091606,transactions_header.csv
T00010342,2024-09-16,2024-09-16 15:43:12,S016,C004592,Card,14.81,2.22,2,gen_20251127_091606,transactions_header.csv
T00019957,2024-01-11,2024-01-11 20:35:44,S016,C004463,Cash,70.25,0.0,3,gen_20251127_091607,transactions_header.csv
T00011403,2024-02-26,2024-02-26 04:50:53,S019,C001572,Cash,67.65,6.77,4,gen_20251127_091606,transactions_header.csv
T00018626,2024-02-19,2024-02-19 08:55:19,S026,NA,Card,48.42,NA,5,gen_20251127_091607,transactions_header.csv
T00008441,06/28/24,2024-06-28 11:16:45,S007,C000795,Online,21.09,0.0,1,gen_20251127_091606,transactions_header.csv
